Epoch: 1, Elapsed Time: 550.7591323852539 seconds, Train Loss: 1.318654121017456, Validation Loss: 1.3245077917751031
Epoch: 2, Elapsed Time: 551.2942810058594 seconds, Train Loss: 1.2275362199783326, Validation Loss: 1.2324464858149569
Epoch: 3, Elapsed Time: 548.142650604248 seconds, Train Loss: 1.1598746834754945, Validation Loss: 1.1663539969502166
Epoch: 4, Elapsed Time: 547.6560344696045 seconds, Train Loss: 1.1239458311080932, Validation Loss: 1.1298566395863177
Epoch: 5, Elapsed Time: 548.2424104213715 seconds, Train Loss: 1.0880163974761963, Validation Loss: 1.09574972021694
Epoch: 6, Elapsed Time: 549.0046648979187 seconds, Train Loss: 1.057289475631714, Validation Loss: 1.0653638449339822
Epoch: 7, Elapsed Time: 583.7482604980469 seconds, Train Loss: 1.0285819450378417, Validation Loss: 1.0381963412982587
Epoch: 8, Elapsed Time: 581.1016929149628 seconds, Train Loss: 1.0128969069480895, Validation Loss: 1.0257621464637903
Epoch: 9, Elapsed Time: 584.247987985611 seconds, Train Loss: 0.9765105582237243, Validation Loss: 0.9956932473487367
Epoch: 10, Elapsed Time: 581.2798984050751 seconds, Train Loss: 0.9614596652030944, Validation Loss: 0.9811333591183915
Epoch: 11, Elapsed Time: 580.2209236621857 seconds, Train Loss: 0.9454394310951233, Validation Loss: 0.9696419362823803
Epoch: 12, Elapsed Time: 583.1307303905487 seconds, Train Loss: 0.9332646642684936, Validation Loss: 0.960662228040421
Epoch: 13, Elapsed Time: 579.4818124771118 seconds, Train Loss: 0.9092468904495239, Validation Loss: 0.9413083039533597
Epoch: 14, Elapsed Time: 578.8930926322937 seconds, Train Loss: 0.9158783880233765, Validation Loss: 0.9463042910106647
Epoch: 15, Elapsed Time: 579.2098731994629 seconds, Train Loss: 0.8876354353904724, Validation Loss: 0.9259794283979617
Epoch: 16, Elapsed Time: 574.2618496417999 seconds, Train Loss: 0.8597824388504028, Validation Loss: 0.9039494692327116
Epoch: 17, Elapsed Time: 578.9958400726318 seconds, Train Loss: 0.8521132313728332, Validation Loss: 0.8985339618338564
Epoch: 18, Elapsed Time: 579.992892742157 seconds, Train Loss: 0.8391492184638977, Validation Loss: 0.8923498500650302
Epoch: 19, Elapsed Time: 557.824686050415 seconds, Train Loss: 0.8232159290313721, Validation Loss: 0.8840165669544817
Epoch: 20, Elapsed Time: 558.5159606933594 seconds, Train Loss: 0.8016286555290222, Validation Loss: 0.870848438610284
